crf,preset,res,bitrate,vmaf,time
39,6,720,2225,89.113433,217.578
39,7,480,1028,89.998208,135.216
39,7,720,2251,88.628398,187.307
39,8,480,1101,89.785345,120.763
39,8,720,2395,88.108219,159.574
39,9,480,1148,88.951642,114.149
39,9,720,2193,86.654984,141.128
39,10,480,1186,88.741518,108.873
39,10,720,2264,86.092844,133.381
41,4,480,900,90.402814,244.441
41,4,720,1865,89.043377,404.051
41,5,480,916,90.145791,177.290
41,5,720,1898,88.757506,278.674
41,6,480,878,89.685186,154.918
41,6,720,1872,88.334304,221.845
41,7,480,888,89.193181,133.530
41,7,720,1908,87.793309,188.062
41,8,480,945,89.075214,121.877
41,8,720,2038,87.359066,164.005
41,9,480,977,87.996462,112.328
41,9,720,1820,85.498808,138.938
41,10,480,1017,87.879709,104.301
41,10,720,1886,84.972789,131.824
43,4,480,786,89.664051,235.477
43,4,720,1603,88.251510,398.653
43,5,480,798,89.391300,175.287
43,5,720,1628,87.975792,269.159
43,6,480,755,88.848578,148.201
43,6,720,1582,87.416901,214.704
43,7,480,764,88.296028,129.033
43,7,720,1610,86.822610,182.542
43,8,480,813,88.145995,119.446
43,8,720,1722,86.376546,157.178
43,9,480,841,87.047706,108.692
43,9,720,1512,84.233676,133.493
43,10,480,879,86.854269,107.192
43,10,720,1571,83.695865,130.219
44,4,480,734,89.257009,248.873
44,4,720,1488,87.868058,418.787
44,5,480,745,88.995696,180.823
44,5,720,1513,87.561017,280.315
44,6,480,700,88.476786,145.262
44,6,720,1450,87.009604,223.961
44,7,480,711,87.857470,129.309
44,7,720,1480,86.360556,175.757
44,8,480,756,87.696787,120.309
44,8,720,1586,85.880135,157.595
44,9,480,775,86.521058,109.067
44,9,720,1382,83.586693,138.600
44,10,480,810,86.356356,105.991
44,10,720,1435,83.075354,128.052
45,4,480,684,88.842769,247.045
45,4,720,1376,87.405905,409.120
45,5,480,694,88.557599,177.136
45,5,720,1395,87.096486,277.311
45,6,480,648,87.981443,152.458
45,6,720,1329,86.517618,226.412
45,7,480,658,87.350381,133.655
45,7,720,1357,85.841704,183.667
45,8,480,700,87.191034,121.023
45,8,720,1456,85.350181,157.651
45,9,480,714,85.918016,109.489
45,9,720,1257,82.917738,135.330
45,10,480,745,85.750268,106.533
45,10,720,1303,82.371435,130.287
46,4,480,640,88.445964,251.502
46,4,720,1278,86.999148,477.908
46,5,480,647,88.174978,206.459
46,5,720,1291,86.678784,302.780
46,6,480,604,87.499565,144.940
46,6,720,1226,86.012137,217.546
46,7,480,612,86.847878,130.607
46,7,720,1249,85.310681,182.885
46,8,480,651,86.637472,127.259
46,8,720,1339,84.823233,158.889
46,9,480,659,85.317378,108.920
46,9,720,1150,82.265339,134.936
46,10,480,686,85.121628,106.599
46,10,720,1190,81.730508,130.455
47,4,480,599,88.028060,248.734
47,4,720,1192,86.575708,413.207
47,5,480,605,87.730737,177.118
47,5,720,1202,86.273935,284.802
47,6,480,562,87.008991,152.211
47,6,720,1132,85.482445,221.117
47,7,480,570,86.339981,130.542
47,7,720,1151,84.791134,183.043
47,8,480,606,86.130276,119.860
47,8,720,1234,84.285486,157.063
47,9,480,609,84.718427,109.129
47,9,720,1048,81.563436,135.247
47,10,480,634,84.545516,105.796
47,10,720,1079,81.004037,129.001
48,4,480,560,87.600138,249.658
48,4,720,1107,86.124292,412.695
48,5,480,565,87.305975,180.540
48,5,720,1115,85.814763,283.428
48,6,480,523,86.541676,154.444
48,6,720,1043,84.989538,224.213
48,7,480,529,85.806460,135.165
48,7,720,1058,84.233779,185.364
48,8,480,562,85.575102,120.571
48,8,720,1133,83.708552,158.258
48,9,480,561,84.044215,110.009
48,9,720,952,80.724316,136.372
48,10,480,583,83.892015,105.981
48,10,720,979,80.215784,130.905
49,4,480,523,87.114568,262.224
49,4,720,1028,85.625346,431.918
49,5,480,528,86.829487,188.085
49,5,720,1035,85.326738,292.042
49,6,480,488,86.053273,161.314
49,6,720,965,84.498717,238.074
49,7,480,493,85.299183,140.451
49,7,720,977,83.722018,191.109
49,8,480,522,84.996217,126.250
49,8,720,1044,83.175132,162.850
49,9,480,516,83.446494,115.780
49,9,720,867,79.964107,144.480
49,10,480,534,83.206317,112.798
49,10,720,888,79.393976,138.592
