crf,preset,res,bitrate,vmaf,time
34,9,480,247,95.456827,35.128
34,9,720,374,94.554088,53.315
34,10,480,252,95.300885,33.242
34,10,720,364,93.987011,50.700
37,4,480,177,96.147389,101.481
37,4,720,300,95.826437,168.926
37,5,480,175,96.007737,75.689
37,5,720,295,95.663610,123.865
37,6,480,174,95.911055,63.613
37,6,720,295,95.523346,101.465
37,7,480,180,95.559136,52.136
37,7,720,307,95.080414,84.727
37,8,480,202,95.482348,43.079
37,8,720,338,94.879375,67.902
37,9,480,202,94.969359,35.671
37,9,720,303,93.977775,53.682
37,10,480,206,94.824238,33.172
37,10,720,296,93.408024,51.025
39,4,480,160,95.939986,99.410
39,4,720,270,95.609325,170.990
39,5,480,157,95.794271,76.051
39,5,720,265,95.447846,127.675
39,6,480,156,95.680306,62.110
39,6,720,262,95.281612,101.766
39,7,480,161,95.298704,51.509
39,7,720,272,94.791977,84.972
39,8,480,181,95.215132,42.865
39,8,720,301,94.577856,68.275
39,9,480,179,94.628647,36.022
39,9,720,264,93.571597,53.758
39,10,480,182,94.497701,33.320
39,10,720,260,92.977305,50.974
41,4,480,144,95.732576,105.417
41,4,720,240,95.386211,177.201
41,5,480,143,95.576701,75.698
41,5,720,237,95.221646,129.983
41,6,480,140,95.437332,63.716
41,6,720,233,95.042742,105.276
41,7,480,144,95.025056,52.716
41,7,720,241,94.500399,85.735
41,8,480,163,94.981229,43.158
41,8,720,267,94.320502,69.475
41,9,480,158,94.315271,36.172
41,9,720,232,93.203968,54.837
41,10,480,161,94.199912,34.499
41,10,720,228,92.569564,51.347
43,4,480,130,95.471415,104.325
43,4,720,215,95.136447,174.980
43,5,480,129,95.325653,77.050
43,5,720,213,94.956591,126.637
43,6,480,127,95.164517,64.999
43,6,720,209,94.753015,103.059
43,7,480,130,94.700353,51.649
43,7,720,215,94.159893,85.431
43,8,480,147,94.693217,43.618
43,8,720,239,93.993079,69.124
43,9,480,142,93.934615,36.374
43,9,720,205,92.689333,54.907
43,10,480,144,93.832578,34.757
43,10,720,203,92.063290,52.020
44,4,480,124,95.356914,106.129
44,4,720,204,94.996076,178.910
44,5,480,123,95.198337,77.635
44,5,720,202,94.823389,131.256
44,6,480,121,95.041578,67.056
44,6,720,198,94.638419,106.992
44,7,480,124,94.558456,52.296
44,7,720,203,93.991099,86.058
44,8,480,140,94.536860,43.611
44,8,720,226,93.826755,69.242
44,9,480,134,93.755529,36.905
44,9,720,193,92.478166,55.442
44,10,480,136,93.639947,34.777
44,10,720,191,91.839661,52.444
45,4,480,119,95.221733,105.328
45,4,720,195,94.848352,177.777
45,5,480,118,95.063158,77.971
45,5,720,192,94.672123,132.083
45,6,480,115,94.894313,67.163
45,6,720,189,94.484756,108.844
45,7,480,118,94.398308,52.231
45,7,720,193,93.823647,85.954
45,8,480,133,94.368549,43.458
45,8,720,214,93.655710,69.790
45,9,480,127,93.533832,36.677
45,9,720,182,92.215642,54.845
45,10,480,129,93.410478,34.533
45,10,720,180,91.557166,51.963
46,4,480,114,95.109297,111.159
46,4,720,186,94.727036,184.501
