crf,preset,res,bitrate,vmaf,time
36,10,1080,28138,96.401064,7.871
40,4,1080,15200,95.232531,57.722
40,5,1080,15430,95.080935,36.024
40,6,1080,18558,95.964641,23.737
40,7,1080,18995,95.140975,18.382
40,8,1080,19772,95.154733,12.529
40,9,1080,19280,93.595870,9.717
40,10,1080,19737,92.917512,7.962
19,4,1080,77287,99.703188,58.658
19,5,1080,81192,99.702465,31.214
19,6,1080,97282,99.751305,21.483
19,7,1080,99036,99.695902,18.337
19,8,1080,98342,99.689178,14.143
19,9,1080,92569,99.616678,11.546
19,10,1080,92233,99.484817,9.597
20,4,1080,72585,99.682800,52.198
20,5,1080,76365,99.681764,30.572
20,6,1080,90601,99.724878,21.138
20,7,1080,92018,99.662731,18.097
20,8,1080,91415,99.660182,13.771
20,9,1080,87691,99.594424,11.334
20,10,1080,86906,99.453430,9.752
21,4,1080,68748,99.660508,51.730
21,5,1080,72369,99.662324,30.583
21,6,1080,85875,99.708896,20.895
21,7,1080,87029,99.643842,18.086
21,8,1080,87122,99.643557,14.018
21,9,1080,83349,99.572617,11.168
21,10,1080,83013,99.431289,9.520
22,4,1080,63888,99.640671,55.450
22,5,1080,67446,99.643376,32.181
22,6,1080,81216,99.690672,20.960
22,7,1080,82170,99.616810,18.327
22,8,1080,82268,99.619460,14.234
22,9,1080,79110,99.539926,11.211
22,10,1080,78399,99.388663,9.457
24,4,1080,57184,99.592100,48.341
24,5,1080,59322,99.601353,33.939
24,6,1080,72823,99.653524,20.676
24,7,1080,73543,99.562041,18.320
24,8,1080,73809,99.566619,14.214
24,9,1080,71787,99.487167,11.099
24,10,1080,71017,99.320496,9.216
26,4,1080,47965,99.508428,47.442
26,5,1080,49402,99.517177,33.999
26,6,1080,61053,99.580785,20.717
26,7,1080,61540,99.469987,18.077
26,8,1080,62086,99.468022,14.013
26,9,1080,62488,99.399287,10.800
26,10,1080,61910,99.214134,9.079
27,4,1080,44502,99.467939,47.642
27,5,1080,45773,99.476887,33.448
27,6,1080,56465,99.540533,20.717
27,7,1080,56838,99.423979,18.036
27,8,1080,57835,99.423183,14.047
27,9,1080,58139,99.351618,10.641
27,10,1080,58053,99.148381,8.811
29,4,1080,38642,99.373518,46.991
29,5,1080,39581,99.381311,33.691
29,6,1080,48904,99.455617,20.958
29,7,1080,49265,99.319750,18.189
29,8,1080,50174,99.319049,13.803
29,9,1080,50485,99.229707,10.716
29,10,1080,50435,98.970563,8.446
30,4,1080,36085,99.324026,46.666
30,5,1080,36918,99.329958,33.156
30,6,1080,45301,99.406443,20.642
30,7,1080,45661,99.252501,17.950
30,8,1080,46633,99.255074,13.336
30,9,1080,46982,99.149245,10.551
30,10,1080,46895,98.834723,8.332
31,4,1080,32887,99.234942,47.192
31,5,1080,33612,99.237083,32.605
31,6,1080,41342,99.335667,20.577
31,7,1080,41712,99.153293,17.331
31,8,1080,42782,99.152917,13.202
31,9,1080,42595,98.997222,9.809
31,10,1080,42757,98.586425,7.965
33,4,1080,27799,98.920130,46.912
33,5,1080,28276,98.915122,32.798
33,6,1080,34615,99.090349,20.648
33,7,1080,34969,98.759009,17.135
33,8,1080,36123,98.776646,12.502
33,9,1080,36053,98.501005,9.736
33,10,1080,36446,97.991122,7.981
34,4,1080,25744,98.706296,46.798
34,5,1080,26154,98.693733,32.786
34,6,1080,32050,98.915135,21.104
34,7,1080,32359,98.506973,17.373
34,8,1080,33452,98.526198,12.667
34,9,1080,33122,98.149046,9.699
34,10,1080,33437,97.537149,7.977
37,4,1080,19795,97.425451,46.087
37,5,1080,20043,97.327080,32.194
37,6,1080,24426,97.832487,20.557
37,7,1080,24695,97.183404,16.732
37,8,1080,25588,97.177794,12.240
37,9,1080,25320,96.334059,9.371
37,10,1080,25852,95.690390,7.805
39,4,1080,16627,96.007230,45.183
39,5,1080,16782,95.817043,31.034
39,6,1080,20373,96.612454,20.464
39,7,1080,20602,95.866469,16.394
39,8,1080,21399,95.841713,12.006
39,9,1080,21108,94.589574,8.927
39,10,1080,21616,93.925552,7.509
41,4,1080,13879,94.253419,48.357
41,5,1080,14092,94.040060,31.784
41,6,1080,16898,95.104688,22.034
41,7,1080,17311,94.254518,16.515
41,8,1080,17959,94.226762,11.949
41,9,1080,17455,92.426962,9.005
41,10,1080,17867,91.759376,7.577
43,4,1080,11766,92.307903,47.290
43,5,1080,11907,92.049096,31.306
43,6,1080,14140,93.250200,21.082
43,7,1080,14441,92.344390,15.835
43,8,1080,15043,92.269735,11.458
43,9,1080,14449,90.054614,8.619
43,10,1080,14799,89.351617,7.430
44,4,1080,10830,91.376459,52.232
44,5,1080,10928,91.043944,33.360
44,6,1080,12947,92.243802,21.947
44,7,1080,13248,91.347244,16.113
44,8,1080,13787,91.242091,11.792
44,9,1080,13190,88.819089,8.538
44,10,1080,13504,88.101191,7.388
45,4,1080,9975,90.296696,52.169
45,5,1080,10049,90.014525,33.588
45,6,1080,11820,91.147614,21.728
45,7,1080,12080,90.187365,16.335
45,8,1080,12612,90.075923,11.707
45,9,1080,11963,87.422724,8.459
45,10,1080,12228,86.684977,7.402
46,4,1080,9217,89.231247,53.725
46,5,1080,9283,88.833789,33.556
46,6,1080,10817,89.936236,21.578
46,7,1080,11039,88.969760,16.131
46,8,1080,11582,88.927281,11.734
46,9,1080,10900,86.009004,8.478
46,10,1080,11116,85.217945,7.367
47,4,1080,8568,88.184524,52.755
47,5,1080,8627,87.772425,33.257
47,6,1080,9931,88.810577,21.478
47,7,1080,10122,87.784110,15.975
47,8,1080,10655,87.711640,11.319
47,9,1080,9894,84.501001,8.379
47,10,1080,10067,83.660429,7.139
48,4,1080,7940,87.093965,54.386
48,5,1080,7978,86.625354,33.223
48,6,1080,9079,87.553293,21.457
48,7,1080,9233,86.475941,16.256
48,8,1080,9782,86.430925,11.222
48,9,1080,8968,82.889277,8.172
48,10,1080,9071,81.965952,7.670
49,4,1080,7340,86.268177,67.200
49,5,1080,7386,85.493379,32.828
49,6,1080,8352,86.235174,21.588
49,7,1080,8496,85.262840,15.978
49,8,1080,9057,85.236404,11.246
49,9,1080,8125,81.254994,8.231
49,10,1080,8209,80.281402,7.155
